Solids,Chloramines,Conductivity,Organic_carbon,Trihalomethanes,Potability
0.4770732607384481,0.4577484035392307,0.5076045839470142,0.5933134922815935,0.41736109216046785,0
0.6380826208701988,0.39773848253611416,0.677104738001435,0.45833710406757416,0.21854305992110734,0
0.37969374934068745,0.5664549496627858,0.8282993313378963,0.364180112049391,0.5327849438808234,0
0.663208356122868,0.4665840486819643,0.485875314330331,0.21621852552554316,0.37035722441014657,0
0.453310492046209,0.6674786198420752,0.1984510013289103,0.7781847788802136,0.8152811738979402,0
0.6235786886218034,0.4309985148752998,0.8575839470848046,0.6033677425494974,0.415388024967626,0
0.2546312778199299,0.29278354849906835,0.7751380803505652,0.22523615175538308,0.37816052469677236,0
0.5947684762201757,0.5573462339759925,0.7683284678737599,0.5860555991704,0.20540080143579087,0
0.5312808596912098,0.37957320014419654,0.29147448425878403,0.2965220106109528,0.7818888379127125,0
0.47740879903960554,0.6332720193318677,0.5316076933310596,0.5314411195848678,0.7582525257000505,0
0.5483001504983734,0.38218279163621977,0.48082716359186456,0.4633391353835547,0.46957877054758773,0
0.4634949212832118,0.5749095474099253,0.4998131122665614,0.2714814185661429,0.4542618410630877,0
0.5432784972514431,0.5325925603523163,0.32799582455798776,0.4541280199622301,0.3607231271961047,0
0.2525997046240011,0.7220907957722931,0.6487627273555057,0.71525489760692,0.5869334212844488,0
0.259774679465873,0.5442553939608874,0.6045907089231348,0.9223134984930297,0.3360026704221963,0
0.8082727164806709,0.6513576492891366,0.8629710405824662,0.6900612410380114,0.9329963317664658,0
0.5113495830694738,0.6438189552983167,0.5175691293614884,0.6558809455961025,0.45415263029035696,0
0.5011968570202688,0.47765427848331093,0.5805472272047627,0.35030573041211627,0.5387340866590293,0
0.20985922820000702,0.6037476628550353,0.31642931019359705,0.14397400015178113,0.6385816989232742,0
0.6193340447804226,0.41262151478314474,0.09811076394369084,0.5189421832953036,0.5835134691380179,0
0.29137452907854083,0.10335826724131131,0.5810981707509704,0.6628930156549417,0.2938061952995498,0
0.2704701408989381,0.5197349148489914,0.3373571518683303,0.4929170679192581,,0
0.27947010242250375,0.5214123300054627,0.5405738718280901,0.03922855707561135,0.4624577686014782,0
0.8156019922821819,0.6584885366292521,0.3055802479681255,0.6783518277084226,0.4313707180626311,0
0.4490986843953822,0.68164003333402,0.33774043109034163,0.7187780386454614,0.6888931772934013,0
0.4861314046735441,0.5040041806853419,0.38018091995392717,0.6414658360001575,0.5912900247618118,0
0.6257796048869866,0.8138753458926202,0.13783480977654933,0.45226469562386645,0.508633063183342,0
0.31084106901483166,0.7371358753477055,0.1969407524077717,0.6595549404549059,0.6846282747123384,0
0.3385941540677696,0.27974345989061694,0.44669349688435395,0.6025503856484102,0.4387453550279871,0
0.19250841203170124,0.4689873250277797,0.6392114673294815,0.4478265129255902,,0
0.6115897914319762,0.4946449816501574,0.31175658352048136,0.729717309601603,0.6748500392845507,0
0.36196709476648475,0.569975764211557,0.5928469567444601,0.7407700961283452,0.30296312225853966,0
0.6112558014706676,0.5003344093821329,0.1619826294553139,0.23591228229449884,0.5711955131488573,0
0.5987723915588341,0.9194119793863498,0.6743792282104566,0.6085162401870863,0.3908552991487871,0
0.6450837019967792,0.5871149706110759,0.5115466836947862,0.6101137664073979,0.5802783518940651,0
0.616544468814547,0.724963240519795,0.40213925026410263,0.06815318440968782,0.42069730101727537,0
0.655240250516271,0.8506858425002741,0.5845785014373563,0.43972037339158715,0.7101817330230566,0
0.5547508709419545,0.81402504337584,0.3582665887432486,0.34580944694604504,0.516453101122551,0
0.3781997917879849,0.3821212427833553,0.6212932011409162,0.6251590840262011,0.2635044524955979,0
0.23884305262217392,0.07190603374267562,0.5240184345421035,0.5540732079322179,0.4751072214307321,0
0.7816321671117392,0.49843430919663717,0.6631309587600085,0.7246061011040759,0.4632250452739311,0
0.39818791605673703,0.21948690652243524,0.5278751149441914,0.7284228846860019,0.37286361612753455,0
0.7184323363181908,0.816467144385358,0.6033088135183395,0.3561987084295862,0.0002829813388168789,0
0.8038733827534342,0.6260688425985381,0.3513738453539664,0.8245344160960366,0.21248210379432458,0
0.6277369050843281,0.4995676378245522,0.5469350732720579,0.7837821863292367,0.43672710693534084,0
0.32604871608764463,0.5443053359665453,0.2786549713468544,0.3886897123063456,0.5319457168552149,0
0.6206269571892006,0.7368212214647494,0.43334210143371904,0.5916471235071481,0.6771702153119334,0
0.28694966611233985,0.33388455509371334,0.5139781613867369,0.4910875726899033,0.4674068088660242,0
0.6049979795095015,0.5162626553232987,0.7184879623963885,0.6031748118160891,0.49894395384987705,0
0.46521581344602486,0.2254096713557851,0.8088381360081678,0.33328394618422624,,0
0.5599658392944145,0.5998641814635486,0.5940488308554421,0.5948447968585293,0.7333273954837893,0
0.4845728306385089,0.3882683845362394,0.4098165392473441,0.7090923534649196,0.3540609507930657,0
0.295990078518325,0.33367807850489256,0.7366665801383729,0.5217766287121486,0.43138422239332025,0
0.4454213773249623,0.6185522579767304,0.6415580407042978,0.6692371103244827,0.5664028536944428,0
0.18385908997086078,0.6538016758934166,0.33615155642853584,0.5418946055881666,0.3392153237712449,0
0.5260548678723147,0.4736698721198051,0.47801907564621554,0.6327127059028994,0.7783594698367493,0
0.3607195958948633,0.8499774949690124,0.4854862869448246,0.28967291839747217,0.8988102011039096,0
0.5546517729161498,0.4237738951902223,0.24856455864505728,0.35488104623516464,0.7276959131565557,0
0.39105765328763276,0.16762209943241563,0.1170358154615952,0.25096775190865944,0.5873354411480893,0
0.29856457134376707,0.7331880626958529,0.8555333766277378,0.3938571442019487,0.4495268816451929,0
0.4242705336119409,0.3378451365260569,0.516803048146407,0.18469847277409207,0.5115544335439322,0
0.44371003631896366,0.5213143036622574,0.343387156724462,0.2378998334285662,0.4388805271945529,0
0.2685086008204537,0.18532121495929715,0.4383317716223492,0.3645054926092384,0.44786268971621396,0
0.768886556418291,0.6954749835253227,0.611471976269202,0.472211421345138,,0
0.48153038009742216,0.39618756543260397,0.6001963640625081,0.5056799386036146,0.15031267154713512,0
0.4337455507420117,0.7069253069937149,0.52614026213475,0.6301651221561708,0.4838666160939455,0
0.5075477195472579,0.6791046270926901,0.3960310316898146,0.30757219177096035,0.6121113070831867,0
0.3843290665884782,0.6367535966117752,0.6200152282958653,0.49864278230456244,0.457639273919412,0
0.20966821802761218,0.562497523717369,0.4732325363515006,0.619600485997271,0.3162714085483394,0
0.2630368539527506,0.7599825684732986,0.4767368749787883,0.48773944646135087,0.4581957310686659,0
0.32211006334666553,0.6229482535475641,0.47455991979983575,0.6378291459394028,0.5307556045826354,0
0.8929388351145712,0.4267762877626245,0.695840721042426,0.45622917142458647,0.19658931160069276,0
0.5899375631052617,0.4789053795526164,0.24031771839062283,0.6883809003053276,0.5275541667905153,0
0.45308687357406724,0.45904218987241013,0.6225309444487135,0.39029896425700367,0.5500766207500385,0
0.2246710482579515,0.3348589070785542,0.6349018725913687,0.3682364728823984,0.7856696614530285,0
0.7871492130486845,0.4123561104564705,0.4388025054066757,0.5988878684644767,0.6602844329582251,0
0.46953929201482264,0.44383834475555767,0.29077990229955347,0.24523960035252218,0.6317791087753934,0
0.5794565551336083,0.4924957778176386,0.3174595685367669,0.5080511545741759,0.5749498560159783,0
0.3427094673381483,0.19659475129705656,0.1693220442561248,0.6342812221447585,0.6775983480315038,0
0.16634073787121126,0.21049335788745488,0.678229412025291,0.5687283532465623,0.7197153752826624,0
0.6438168176591944,0.7311749933385732,0.5170820534087477,0.6679136978974372,0.4614520489947516,0
0.5292444112492694,0.5781029579970425,0.8374045367867358,0.45456740409404367,0.4568402335876816,0
0.43302880083265033,0.706229371121907,0.10955689915211503,0.41641875431843783,0.2922634437151345,0
0.5366670001216124,0.297110316034004,0.6265070213522366,0.34245364248197513,0.48804507330312025,0
0.6918119232565176,0.7145697608358617,0.30996519311312826,0.22033103659847236,0.6555711148677801,0
0.6500101100518455,0.5698161140038656,0.6070321034409949,0.3893732526407318,0.3367717585338323,0
0.841498174601292,0.7208592557868041,0.8411242969244974,0.3878384958171593,0.37054223227100874,0
0.24240681284064064,0.4984072591974465,0.19498612089364592,0.7376659157252392,0.4492139695958108,0
0.3007201260171754,0.3188319402953382,0.7470887747174793,0.3733039480603865,0.5186463887813451,0
0.20643760224417648,0.3699428617484181,0.1286643801863398,0.574265421123543,,0
0.3641100830011538,0.4200213615629724,0.15705925322296338,0.4718506482537968,0.7527883952750409,0
0.40656801060947967,0.5548770768801856,0.37611559271518097,0.2057229635841567,0.6171786199341929,0
0.407163002592633,0.3942092405918917,0.41251379497326796,0.6274417019055267,0.32963922642503346,0
0.3597336954550998,0.2701762585949499,0.48265711582370324,0.5965701671365851,0.4806911499117302,0
0.3537264374169305,0.1548131748044978,0.6613719709260795,0.4316532798914366,0.6941803486565186,0
0.5249096206593065,0.5695589619169863,0.5009253726724767,0.8410613587306923,0.17414266932767947,0
0.45680698974115913,0.7340672700270583,0.2998588692016145,0.6929082588444322,0.5632877931129896,0
0.33849384648672165,0.02155687993038996,0.4938218605698957,0.7736182455850518,0.544079519668873,0
0.7906309318986625,0.608254114118028,0.5938850074939781,0.44310682508322313,0.6254629782033856,0
0.6998087789802419,0.5793863462431685,0.233418987735108,0.48189633189250397,0.7463314058577892,0
0.24576255352118764,0.2763735939039958,0.5402796041555133,0.7393455146475563,0.7364589222039377,0
0.3609893869790897,0.26725409973475306,0.2798001982919928,0.44559289513473216,0.18530361085546154,0
0.3573384124564837,0.2216828473022438,0.5482734759116956,0.1932701818348559,,0
0.28546248603988744,0.4325770292632452,0.6472258749228312,0.42663131066124654,0.7434631386124684,0
0.26811093036313993,0.5982697949131015,0.4294381438882478,0.4411251400305877,0.413075158040584,0
0.30834948221778946,0.13516407000937974,0.43878861511414785,0.5597324218067432,0.7069434384089719,0
0.16802243861569902,0.5090327860386397,0.45709540716404823,0.6187163100525119,0.46114068762339316,0
0.7696534388416278,0.4777907723908296,0.49678245121694414,0.46927660714133806,0.3861294016780881,0
0.33026767032118554,0.5372480180755168,0.700555769490828,0.7551578980468836,0.4887391752234624,0
0.7792099666478748,0.7299504933291829,0.2725332404295843,0.4103733416648802,0.8620129958140419,0
0.49453130535924744,0.4321863157547046,0.5854652709461163,0.5302010510314121,0.6352214343038405,0
0.47572075093741933,0.39766731360012025,0.400467846434249,0.2315317278913704,0.7430013765628432,0
0.5634506685255686,0.3927546008464527,0.6568173128786126,0.5399890177153941,0.43879669586317177,0
0.25538962224754713,0.342743005159923,0.3590157403649162,0.3009058043810156,0.3031081951056939,0
0.4031905817643866,0.5999474892518064,0.19237529710233964,0.444513267963992,0.14145408515891744,0
0.08985838392957349,0.054989040796578015,0.44195325331035257,0.426961758110142,0.47156046097462107,0
0.5532238435754605,0.6567474407912373,0.7579473802550565,0.7024500372860973,0.714652425433695,0
0.6353679892359047,0.270392910261745,0.6057706061115999,0.5215769378279942,0.33843233340389195,0
0.40460301406383126,0.5428057703248477,0.578337516439656,0.47950962654045665,0.34556942098234505,0
0.5713244954608309,0.511272981610984,0.3839958368805934,0.4854473026683926,0.593796235737871,0
0.3700092206792,0.5685576079541126,0.8731291574555926,0.7494293971443806,0.4614553202471842,0
0.23422800974277005,0.3704881802519376,0.4530325094662852,0.4581477324296989,0.4193644132256666,0
0.4331506120766406,0.5140282975923178,0.3656364238585978,0.5778345783212764,0.37509661172888425,0
0.5861836842656438,0.8903624856838888,0.6924938525695916,0.7223634691703413,0.44243749117059433,0
0.5165450903844296,0.40646937024152946,0.8587661631151366,0.45980560578926627,0.7336135206656569,0
0.26583355524790475,0.28025764835623596,0.594822063272221,0.5858000720657197,0.4468687531157652,0
0.40493994668259,0.3454229923544498,0.47368272411265216,0.34367450086061796,0.8133736468193371,0
0.686617707330711,0.5802000266458971,0.7140556431093386,0.8320383846466026,,0
0.5568869423554409,0.22359956132531428,0.5054690867136908,0.6919977770668089,0.38274197816405825,0
0.5141613513862952,0.4199238575205157,0.5953611409868664,0.5998491250385527,0.49617263789734073,0
0.380009442660962,0.3628454354101573,0.4626641159929608,0.5904294837163886,0.4847157068117531,0
0.626684487515726,0.31634959083360664,0.19854772041064633,0.677500590953581,0.6032317353595265,0
0.3909069897809992,0.6248807776659016,0.4710635649208626,0.31541290072525213,0.2775764670585031,0
0.5377542842437641,0.7940129940431244,0.5032701839858789,0.5964726476068543,0.4829695102670481,0
0.27757412148475447,0.5312482601572501,0.5278239897773223,0.22302435565337025,0.6980090783539934,0
0.6366516766868684,0.41982609269700716,0.712267189651997,0.6576172062812498,0.48812576783879097,0
0.5078170017992236,0.3467613406850029,0.464996641010993,0.6279223806108609,0.5047867209460886,0
0.33465760403643047,0.13792714444879178,0.6687490313851479,0.3314712428381939,0.8843880083504294,0
0.4533567104973506,0.5102514152402846,0.33169310660856116,0.6399987409706294,0.5254444756979892,0
0.4602601759127014,0.5716281912221677,0.5946572929429463,0.4953791433973103,0.49713977323518915,0
0.6232068823492201,0.3763185883666003,0.3245898115243789,0.614277740950206,0.0977624346224295,0
0.18522295636199487,0.35503751158673497,0.643455505948745,0.29009223285556734,0.5961894439299678,0
0.19286456674458483,0.358005864706232,0.4958932598102637,0.3069259037273769,,0
0.8312050627781068,0.6240776332429152,0.3323379214729249,0.5464966523649388,0.652131222919619,0
0.4108994369698139,0.7053394034695819,0.40693644974329685,0.47708621809751045,0.6526180660566929,0
0.2898076844586511,0.7922853981540876,0.8672073638397377,0.1815148840901744,0.632337736719679,1
0.44074232922762974,0.61164194680872,0.553368516153256,0.5264388833469178,0.5876682686244898,1
0.5206847431580391,0.675308659870105,0.6075470791853663,0.4231062527707235,0.3182464021156764,1
0.452955472191856,0.5693140726604344,0.25266278998840824,0.5131581367270794,0.5950467701330697,1
0.3141078294795363,0.3931368423020603,0.4768151223967025,0.28546779995226584,0.729629509330237,1
0.6254864582089784,0.7141850797339819,0.34841408546908464,0.7468070761316139,0.43639720211985994,1
0.5172112819944807,0.17983617713185102,0.1680235097190565,0.335972897854154,0.5035586226004618,1
0.3531577190282881,0.7179924743627022,0.47951930408487503,0.43559356474990213,0.4551402603442212,1
0.3625237359973531,0.5414043647333731,0.6206476158001557,0.5682045078087927,0.6337005241998075,1
0.4348590137674088,0.1922580794677557,0.44365077077312504,0.35831421497999955,0.5807775039201202,1
0.6667532123734862,0.48293644710785505,0.35028407736273076,0.5296774822739136,0.7061577052537424,1
0.3281004948233987,0.5132614777844446,0.41492444961640446,0.6948109035125023,0.7020318639019381,1
0.31854327839003227,0.2566853081096551,0.3214187863076852,0.3360757979230585,0.22810960174985545,1
0.4829053090357767,0.7111635109161403,0.7492432079864846,0.42702486055331385,0.3834711323580718,1
0.3477561938702628,0.5149423099021233,0.5805259570383277,0.6989777619804951,0.6981495452139406,1
0.6194952720109658,0.831499996318652,0.5278779478330993,0.6671162043510901,0.42046556844282895,1
0.5035666148583559,0.5952520035839026,0.3808364516269837,0.6742022147561557,0.38805136213838415,1
0.8004108371182037,0.6179207892878131,0.5919993833129096,0.6043950068446131,0.5567316402502558,1
0.35697512172624174,0.4362133192596552,0.9484244329278331,0.45575973952750054,0.21805733670682043,1
0.6660236826522679,0.2861613479810336,0.33578320725549443,0.760810077412237,0.07755005823287603,1
0.6446116118837074,0.36270928885962,0.35163708606886374,0.38523892043263513,0.5097992596251866,1
0.30354166857409237,0.544198326252691,0.8023967879042198,0.6209989879182456,0.5845953491762106,1
0.4593082863578082,0.7855015693710499,0.5001004268201428,0.36318674597896156,0.6456701493235035,1
0.30705405695664134,0.9160460879314312,0.4201411295583795,0.46915330592717525,0.4381229924856607,1
0.4464300507792142,0.4447638537674626,0.3833638295703013,0.8155299865577013,,1
0.5256964611549079,0.8040829965641916,0.2794392435448891,0.6017662618449149,0.9871200451857007,1
0.35253123232621975,0.5463886846738122,0.3790391180338986,0.7012860546324222,0.6309319137284533,1
0.7598555869338102,0.6969998533992221,0.6110739839975154,0.5039884658050162,0.6393401674896331,1
0.5847566705357404,0.6522711498623335,0.6527735511023778,0.46282588963582,0.4915771632735903,1
0.39568833780567625,0.1737293806748758,0.9031071073567782,0.30460809681177353,0.7043459666983221,1
0.14057035677236224,0.2793130343916304,0.6978307527932661,0.6517705533869294,0.405010035781389,1
0.44409116121542064,0.7066982131089363,0.6082912667738631,0.4057920908546547,0.5034297670547208,1
0.28338328722983297,0.1971042665624308,0.41645332706987287,0.5146479435531792,0.6191742275475016,1
0.3450651299132911,0.3764931469121479,0.4192282193485642,0.5409561627104822,0.4624292342450966,1
0.17505696048257227,0.3882974842666523,0.47596049150308845,0.4148758812513192,0.9669356053206954,1
0.5756557211682943,0.5447758554261855,0.2698477718816494,0.6179394087240533,0.5333466142265313,1
0.4878567421456893,0.30936089831097907,0.6825790583530689,0.6339037704083161,0.7091133979305289,1
0.8026310021276779,0.14874807791062378,0.5608572739689757,0.05660820846158787,0.935612737527334,1
0.657832715783085,0.925027245814634,0.2664090607391731,0.24556437268108172,0.5753987646980503,1
0.5005648222571712,0.4903512230536327,0.19900290854780073,0.3484595949820343,0.5727428838477455,1
0.2534565576179594,0.6792101746071582,0.5347943318651467,0.4483996138283138,0.803972945679154,1
0.37519564344940715,0.7075117220594072,0.7817406111551497,0.4975543988691153,0.3602747533054705,1
0.6193177855585492,0.5576842767901316,0.4790483738955403,0.1828406512216545,0.577619235493384,1
0.3445757047413989,0.3759848460551117,0.586414265078357,0.7079815604276112,0.7450411525393916,1
0.2487565945872242,0.1412597202078681,0.5920627201681283,0.2869421803686875,0.7746986382758367,1
0.42623809346566105,0.7629770727444929,0.48494751526648755,0.32211936930919877,0.48716492521773375,1
0.33790696606909193,0.5446209171285459,0.6587589914315723,0.796670420225867,0.37161320494221,1
0.9967083773239593,0.6617682327871461,0.6298874441172306,0.5227543726868262,0.3335576499827258,1
0.8058113863799253,0.25489463008175955,0.40804457386718435,0.654116594827054,0.7739621238444094,1
0.6536713671083788,0.48671049720647336,0.3862366010921294,0.8057431650251083,0.7395721600895189,1
0.9868469880328827,0.151990626162748,0.28819085448670784,0.5563861373235324,0.4210473290890932,1
0.7595224334763915,0.8008013229538726,0.5178066870360856,0.6116422718587069,0.6806895882066859,1
0.2537014358892428,0.8486370164448558,0.6848135695793685,0.2959141608292181,0.2022165804229828,1
0.5187572315664669,0.7466920308443605,0.2062832367728375,0.6616173146754443,0.5734465714511312,1
0.5699945380009669,0.8354492115629844,0.6388829007823489,0.5051063649678293,0.2665404737516272,1
0.5931936373232383,0.36992576449701936,0.39498423698154467,0.3098460971133952,0.36196813577201464,1
0.3200004600139614,0.3336867773132978,0.19797338709902362,0.20029712848005393,0.5148852243281086,1
0.7304892501384784,0.9990318228775934,0.6776377298554843,0.7223646391797138,0.7216923670944884,1
0.24643453434765727,0.5099172370329399,0.37243097537698716,0.57507320466696,0.3216374542070362,1
0.2984567234049779,0.14320460994340928,0.5075593181604987,0.7852503288904007,0.5676528931082439,1
0.5282003820533343,0.7488085992390023,0.4981204225028611,0.7063349055321524,0.3750671418271296,1
0.46992358067971246,0.6025400848414431,0.2962354895792379,0.5027600606885225,0.3156661735085227,1
0.6685156433326462,0.5684768361775518,0.39134801821669335,0.43449766805158757,0.567810617208333,1
0.5113395404015206,0.38590735123518377,0.44247780326105074,0.49744489790040874,0.47613392716967345,1
0.4116570641915482,0.62339642882005,0.5813076075510795,0.645580020077968,0.4415515515171818,1
0.4030651817752918,0.2998993451347473,0.775876274822209,0.41721002312527583,0.6582316839457569,1
0.6098381447340253,0.4175473094136362,0.7943755309958196,0.4639441493490423,0.6363381312195233,1
0.7885544414577927,0.43178816107745416,0.1708056159131242,0.45898820106825583,0.6993217689475069,1
0.41281063838978044,0.4678146306792617,0.23870175425682744,0.7662627847458887,0.5748688962474824,1
0.4683339455955508,0.6562866194513988,0.5947327997789391,0.4551283507440442,0.4262209952517963,1
0.42396722095164946,0.6719788735879435,0.5292842282504671,0.446196216326555,0.6636789474981739,1
0.28234067610902214,0.2508764988585522,0.7921527749235608,0.38561589109266475,0.5405723989065943,1
0.6758151471252588,0.9109488779790147,0.6350991023890196,0.33482239860213786,0.5296579666008046,1
0.257458613346207,0.49870423734583386,0.5442417891384028,0.4125834776720935,0.18969212292293824,1
0.36847724696603423,0.255587199331654,0.4027075798867778,0.959911747655072,0.6799386496152204,1
0.4033885426797639,0.7268050311376406,0.6587255145407085,0.3875039705330436,0.3319646535305408,1
0.4747274142830667,0.5451706199857036,0.6551071210141652,0.3387792605939996,0.263592041370547,1
0.4007859827858986,0.5497790595756014,0.4609071447269571,0.39365210019678104,0.46517477880954067,1
